BAD,LOAN,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC_missing,DEBTINC_median,REASON_DebtCon,REASON_HomeImp,JOB_Mgr,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self
1,28000,63500.0,14.0,2,4,122.0,4,28,1,34.818261819,1,0,0,0,0,1,0,0
0,28000,127551.0,0.0,1,0,197.0,3,37,0,34.871643115,1,0,0,0,0,1,0,0
0,28100,207737.0,22.0,0,0,197.0,0,19,0,26.372548724,1,0,0,0,1,0,0,0
0,28100,183598.0,0.0,0,1,132.0,1,38,0,31.085617659,1,0,1,0,0,0,0,0
0,28100,128767.0,10.0,0,1,155.0,0,29,0,41.117944577,1,0,0,1,0,0,0,0
0,28100,110851.0,9.0,0,0,398.0,0,44,0,41.04058878,1,0,0,1,0,0,0,0
0,28100,54522.0,35.0,0,0,295.0,0,23,0,38.7994829,1,0,0,0,1,0,0,0
1,28100,99000.0,7.0,0,1,129.0,1,31,1,34.818261819,1,0,1,0,0,0,0,0
1,28100,112000.0,20.0,4,1,121.0,1,58,1,34.818261819,1,0,0,0,0,1,0,0
0,28100,162129.0,7.0,0,0,116.0,2,26,0,33.091681472,1,0,0,0,0,1,0,0
1,28100,89235.5,9.0,0,0,133.0,3,33,0,46.751800109,1,0,0,0,1,0,0,0
0,28200,123674.0,1.0,0,1,190.0,2,25,0,41.676985544,1,0,0,0,1,0,0,0
0,28200,129352.0,1.0,0,0,303.0,0,23,0,36.390473606,1,0,0,1,0,0,0,0
0,28200,97555.0,17.0,0,1,130.0,0,29,0,38.092730303,1,0,0,0,1,0,0,0
0,28200,72966.0,16.0,1,0,82.0,6,16,0,34.980525368,1,0,1,0,0,0,0,0
0,28200,87534.0,8.0,0,0,137.0,3,30,0,39.360018601,1,0,0,0,1,0,0,0
0,28200,160486.0,7.0,0,0,113.0,2,26,0,34.537342291,1,0,0,0,0,1,0,0
0,28200,207035.0,23.0,0,0,180.0,0,18,0,23.662456689,1,0,0,0,1,0,0,0
0,28200,63050.0,19.0,0,0,182.0,2,22,0,32.477167031,1,0,0,1,0,0,0,0
0,28200,227617.0,0.0,0,0,311.0,0,33,0,42.435284999,1,0,0,0,0,1,0,0
0,28200,117181.0,9.0,0,0,171.0,0,26,0,31.601436148,1,0,1,0,0,0,0,0
0,28200,191419.0,1.0,0,0,187.0,0,17,0,39.563303075,0,1,0,0,0,0,0,1
0,28200,131386.0,9.0,0,0,146.0,0,28,0,38.679207625,1,0,0,1,0,0,0,0
0,28200,92860.0,24.0,0,1,172.0,0,20,0,26.913004797,1,0,0,0,1,0,0,0
0,28200,186023.0,3.0,0,0,204.0,1,17,0,43.304658069,0,1,0,0,0,0,0,1
1,28200,109762.0,8.0,0,1,131.0,0,21,0,60.295413494,1,0,0,0,1,0,0,0
0,28300,117311.0,6.0,0,0,86.0,1,32,0,39.876503701,1,0,0,0,1,0,0,0
0,28300,29512.0,24.0,0,0,78.0,2,14,0,30.513283442,0,1,0,0,1,0,0,0
0,28300,166797.0,0.0,0,0,245.0,1,23,0,33.394853996,1,0,1,0,0,0,0,0
0,28300,147000.0,11.0,0,0,162.0,1,17,1,34.818261819,1,0,0,0,0,1,0,0
0,28300,119224.0,4.0,0,0,89.0,2,32,0,39.98105906,1,0,0,0,1,0,0,0
0,28300,102048.0,12.0,0,0,279.0,1,32,0,39.932750126,1,0,0,0,0,1,0,0
0,28300,178918.0,2.0,1,1,114.0,2,39,0,33.440161627,1,0,1,0,0,0,0,0
0,28300,186153.0,0.0,1,2,112.0,4,38,0,29.874731494,1,0,1,0,0,0,0,0
0,28300,239990.0,27.0,0,0,357.0,0,19,0,38.268469992,0,1,0,0,0,1,0,0
1,28300,136033.0,13.0,0,2,291.0,1,27,0,5.7629948717,0,1,0,0,0,1,0,0
0,28400,126845.0,1.0,0,0,189.0,1,25,0,42.896715113,1,0,0,0,1,0,0,0
0,28400,95647.0,11.0,0,0,139.0,0,20,0,37.820678455,1,0,0,1,0,0,0,0
0,28400,66942.0,18.0,0,0,181.0,2,21,0,33.76903515,1,0,0,1,0,0,0,0
0,28400,192411.0,0.0,0,0,173.0,1,16,0,41.543254137,0,1,0,0,0,0,0,1
0,28400,243593.0,10.0,0,0,111.0,2,26,0,41.214965339,1,0,0,0,1,0,0,0
0,28400,242544.0,8.0,0,0,134.0,0,41,0,41.298386628,0,1,0,0,1,0,0,0
0,28400,206030.0,22.0,0,0,189.0,0,18,0,25.33037232,1,0,0,0,1,0,0,0
0,28400,175817.0,17.0,0,0,303.0,1,31,0,36.289002598,1,0,0,0,0,0,1,0
0,28400,90560.0,24.0,0,1,174.0,0,19,0,24.490839114,1,0,0,0,1,0,0,0
0,28400,232345.0,1.0,0,0,301.0,1,32,0,42.336226896,1,0,0,0,0,1,0,0
0,28400,73478.0,13.0,1,0,101.0,6,16,0,34.763993775,1,0,1,0,0,0,0,0
0,28400,238745.0,9.0,0,0,119.0,1,42,0,41.670187737,0,1,0,0,1,0,0,0
0,28500,83352.0,21.0,0,0,210.0,0,26,0,37.301764099,1,0,0,0,1,0,0,0
0,28500,111925.0,5.0,5,2,124.0,11,21,0,44.520554753,0,1,0,0,1,0,0,0
0,28500,131830.0,10.0,0,0,169.0,0,29,0,42.324924696,1,0,0,1,0,0,0,0
0,28500,41763.0,12.0,1,1,93.0,1,13,0,21.901855997,1,0,0,0,1,0,0,0
1,28500,135317.0,5.0,0,0,220.0,4,43,0,31.209731086,1,0,0,0,1,0,0,0
0,28500,108385.0,10.0,0,0,384.0,0,45,0,41.342010942,1,0,0,1,0,0,0,0
0,28500,73248.0,13.0,0,0,103.0,6,16,0,35.671505075,1,0,1,0,0,0,0,0
0,28500,130522.0,10.0,0,0,138.0,0,29,0,39.072589176,1,0,0,1,0,0,0,0
0,28500,186118.0,1.0,1,1,115.0,2,39,0,32.87512565,1,0,1,0,0,0,0,0
0,28500,62220.0,2.0,0,0,113.0,1,6,0,36.877098508,1,0,0,1,0,0,0,0
0,28600,51599.0,35.0,0,0,284.0,0,23,0,39.547733785,1,0,0,0,1,0,0,0
0,28600,130285.0,10.0,0,1,138.0,0,28,0,42.080016037,1,0,0,1,0,0,0,0
0,28600,127306.0,1.0,0,0,193.0,1,24,0,40.656248579,1,0,0,0,1,0,0,0
0,28600,185507.0,0.0,0,0,212.0,3,19,0,40.516801315,1,0,0,0,0,1,0,0
0,28600,50409.0,36.0,0,0,287.0,0,23,0,38.644394598,1,0,0,0,1,0,0,0
0,28600,75893.0,12.0,1,0,86.0,6,15,0,33.975814412,1,0,1,0,0,0,0,0
0,28600,156126.0,10.0,0,0,165.0,1,17,0,33.231300882,1,0,0,0,0,1,0,0
0,28600,65157.0,5.0,0,0,119.0,1,6,0,40.159418765,1,0,0,1,0,0,0,0
1,28600,167157.0,19.0,0,2,239.0,0,26,0,31.012748928,1,0,0,0,0,1,0,0
0,28700,155874.0,10.0,0,0,174.0,0,17,0,32.740368493,1,0,0,0,0,1,0,0
0,28700,186685.0,0.0,1,1,110.0,3,39,0,30.859724325,1,0,1,0,0,0,0,0
0,28700,214558.0,10.0,0,0,239.0,2,27,0,20.523272269,1,0,0,0,0,1,0,0
0,28700,106093.0,11.0,0,0,264.0,0,32,0,40.212234831,1,0,0,0,0,1,0,0
0,28700,179454.0,1.0,1,0,223.0,1,19,0,41.136159259,1,0,0,0,0,1,0,0
1,28700,59841.0,1.0,0,1,201.0,0,11,0,35.72928694,1,0,0,1,0,0,0,0
0,28800,245685.0,8.0,0,0,123.0,1,42,0,42.345471385,0,1,0,0,1,0,0,0
0,28800,168828.0,0.0,0,0,231.0,1,24,0,35.490305671,1,0,1,0,0,0,0,0
0,28800,121560.0,8.0,1,0,175.0,0,26,0,31.612038453,1,0,1,0,0,0,0,0
0,28800,194243.0,2.0,0,0,175.0,0,17,0,42.112540128,0,1,0,0,0,0,0,1
0,28800,44761.0,10.0,0,0,85.0,1,14,0,22.841663187,1,0,0,0,1,0,0,0
0,28800,185910.0,2.0,0,1,123.0,1,39,0,30.338219429,1,0,1,0,0,0,0,0
0,28800,56776.0,35.0,0,0,294.0,0,22,0,37.537461252,1,0,0,0,1,0,0,0
0,28900,285000.0,15.0,0,1,259.0,2,26,1,34.818261819,1,0,0,0,0,1,0,0
0,28900,188368.0,0.0,1,0,230.0,2,19,0,40.631871388,1,0,0,0,0,1,0,0
0,28900,127833.0,0.0,1,0,187.0,3,37,0,33.168756851,1,0,0,0,0,1,0,0
0,28900,211558.0,10.0,0,0,248.0,2,27,0,20.610706647,1,0,0,0,0,1,0,0
0,28900,124453.0,2.0,0,0,195.0,2,25,0,42.719774573,1,0,0,0,1,0,0,0
0,28900,117991.0,7.0,0,0,160.0,0,27,0,32.16500253,1,0,1,0,0,0,0,0
1,28900,36392.0,9.0,4,1,124.0,6,23,0,44.578500055,1,0,0,0,0,0,1,0
0,28900,147463.0,19.0,0,0,206.0,0,13,0,41.654211317,1,0,1,0,0,0,0,0
0,28900,117989.0,4.0,0,0,92.0,2,32,0,40.778888426,1,0,0,0,1,0,0,0
0,28900,130728.0,2.0,0,0,291.0,1,23,0,39.095476448,1,0,0,1,0,0,0,0
0,28900,182229.0,16.0,0,0,302.0,1,30,0,33.319061895,1,0,0,0,0,0,1,0
0,28900,49525.0,36.0,0,0,289.0,0,24,0,39.60580772,1,0,0,0,1,0,0,0
0,29000,192445.0,2.0,0,0,167.0,0,16,0,41.563839245,0,1,0,0,0,0,0,1
0,29000,49912.0,34.0,0,0,279.0,1,23,0,39.796560762,1,0,0,0,1,0,0,0
1,29000,201000.0,5.0,4,4,132.0,1,29,1,34.818261819,1,0,0,0,0,0,0,1
1,29000,89235.5,8.0,0,1,190.0,1,33,1,34.818261819,0,1,0,0,0,1,0,0
1,29000,113000.0,1.5,0,6,115.0,4,12,1,34.818261819,1,0,0,0,1,0,0,0
1,29000,89235.5,4.0,2,4,187.0,0,14,1,34.818261819,1,0,1,0,0,0,0,0
0,29200,160084.0,6.0,0,0,124.0,3,26,0,32.644529835,1,0,0,0,0,1,0,0
0,29200,83815.0,21.0,0,0,188.0,0,26,0,35.595750669,1,0,0,0,1,0,0,0
0,29200,180818.0,1.0,0,0,227.0,1,19,0,40.817309246,1,0,0,0,0,1,0,0
0,29200,143000.0,15.0,0,0,232.0,1,40,1,34.818261819,1,0,0,0,1,0,0,0
0,29300,291314.0,16.0,0,1,260.0,2,26,0,28.173645541,1,0,0,0,0,1,0,0
0,29300,115954.0,6.0,6,2,110.0,11,21,0,44.369170763,0,1,0,0,1,0,0,0
0,29400,160683.0,6.0,0,0,109.0,3,27,0,33.301762888,1,0,0,0,0,1,0,0
1,29400,86000.0,5.0,1,0,53.0,2,21,1,34.818261819,1,0,0,0,1,0,0,0
0,29400,75553.0,13.0,1,0,77.0,6,15,0,35.110448893,1,0,1,0,0,0,0,0
0,29400,145453.0,15.0,0,0,223.0,1,40,0,40.697418457,1,0,0,0,1,0,0,0
0,29500,289260.0,13.0,0,0,264.0,2,25,0,26.981363085,1,0,0,0,0,1,0,0
0,29500,80222.0,1.0,0,0,148.0,2,19,0,38.139021997,1,0,0,1,0,0,0,0
0,29500,81354.0,0.0,0,0,157.0,3,18,0,40.170618286,1,0,0,1,0,0,0,0
1,29500,169900.0,8.0,0,0,139.0,1,23,1,34.818261819,1,0,1,0,0,0,0,0
0,29600,291490.0,15.0,0,1,260.0,2,25,0,25.105086064,1,0,0,0,0,1,0,0
0,29700,79463.0,0.0,0,0,161.0,3,19,0,40.261962227,1,0,0,1,0,0,0,0
0,29700,148653.0,14.0,0,0,222.0,0,40,0,42.302907328,1,0,0,0,1,0,0,0
0,29800,187551.0,1.0,0,0,225.0,1,19,0,39.211937494,1,0,0,0,0,1,0,0
0,29800,290762.0,13.0,0,1,239.0,1,26,0,24.77798542,1,0,0,0,0,1,0,0
0,29800,71000.0,10.0,0,1,116.0,1,24,1,34.818261819,1,0,0,0,1,0,0,0
0,29900,294326.0,15.0,0,1,250.0,2,26,0,27.920661771,1,0,0,0,0,1,0,0
0,29900,182161.0,0.0,0,0,235.0,2,18,0,38.699746592,1,0,0,0,0,1,0,0
0,29900,115000.0,11.0,0,0,77.0,1,35,1,34.818261819,1,0,1,0,0,0,0,0
1,29900,89235.5,2.0,2,0,81.0,11,10,1,34.818261819,1,0,0,0,1,0,0,0
0,29900,167302.0,0.0,0,0,238.0,1,24,0,35.043100516,1,0,1,0,0,0,0,0
0,30000,118886.0,12.0,0,0,85.0,0,34,0,26.349131932,1,0,1,0,0,0,0,0
0,30000,114746.0,6.0,6,1,115.0,10,21,0,43.29474364,0,1,0,0,1,0,0,0
0,30000,118685.0,12.0,0,0,92.0,1,34,0,27.224985258,1,0,1,0,0,0,0,0
0,30000,35875.06,28.5,0,0,200.0,0,15,1,34.818261819,1,0,0,0,1,0,0,0
0,30000,293000.0,28.0,0,0,157.0,0,23,1,34.818261819,1,0,0,0,1,0,0,0
0,30000,76000.0,7.0,0,0,288.0,0,16,1,34.818261819,1,0,0,0,1,0,0,0
0,30000,97000.0,3.0,0,0,174.0,2,25,1,34.818261819,1,0,0,1,0,0,0,0
0,30000,282000.0,5.0,0,1,209.0,0,30,1,34.818261819,1,0,0,0,0,1,0,0
0,30000,57000.0,0.0,0,0,100.0,1,6,1,34.818261819,1,0,0,0,1,0,0,0
1,30000,50000.0,4.0,0,1,119.0,1,15,1,34.818261819,0,1,0,1,0,0,0,0
1,30000,53100.0,20.0,4,5,148.0,0,28,1,34.818261819,1,0,1,0,0,0,0,0
1,30000,240000.0,1.0,1,0,199.0,2,13,1,34.818261819,1,0,0,0,0,1,0,0
1,30000,46200.0,0.0,1,3,201.0,10,15,1,34.818261819,1,0,0,0,1,0,0,0
0,30000,153132.0,10.0,0,0,162.0,1,16,0,33.760305236,1,0,0,0,0,1,0,0
0,30000,38094.0,26.0,0,0,199.0,0,15,0,39.549873804,1,0,0,0,1,0,0,0
0,30000,38000.0,0.9,0,0,60.0,0,7,1,34.818261819,1,0,0,0,1,0,0,0
0,30100,40356.0,0.0,0,0,82.0,0,6,0,13.409995648,1,0,0,0,1,0,0,0
1,30100,89235.5,2.0,1,0,181.0,0,21,0,31.089120287,0,1,0,1,0,0,0,0
0,30100,186139.0,2.0,0,0,216.0,2,19,0,39.189141603,1,0,0,0,0,1,0,0
0,30100,285921.0,15.0,0,0,251.0,2,25,0,27.813291406,1,0,0,0,0,1,0,0
0,30100,116280.0,10.0,0,0,74.0,1,35,0,26.406331958,1,0,1,0,0,0,0,0
0,30100,71360.0,10.0,0,0,90.0,1,24,0,34.036663762,1,0,0,0,1,0,0,0
1,30200,73500.0,14.0,0,1,203.0,0,33,1,34.818261819,1,0,0,1,0,0,0,0
1,30200,116160.0,19.0,4,0,130.0,0,58,0,50.352998788,1,0,0,0,0,1,0,0
0,30200,171366.0,13.0,0,0,176.0,2,28,1,34.818261819,1,0,1,0,0,0,0,0
0,30200,39333.0,0.0,1,0,73.0,0,7,0,13.495367368,1,0,0,0,1,0,0,0
0,30200,148695.0,13.0,0,0,240.0,1,39,0,41.275208993,1,0,0,0,1,0,0,0
0,30200,79556.0,8.0,0,0,121.0,0,23,0,32.804530596,1,0,0,0,1,0,0,0
0,30300,182588.0,1.0,1,0,249.0,1,18,0,40.361852067,1,0,0,0,0,1,0,0
1,30300,52545.0,1.0,1,3,188.0,10,15,0,2.5943644469,1,0,0,0,1,0,0,0
0,30300,79302.0,0.0,0,0,152.0,3,19,0,41.62936282,1,0,0,1,0,0,0,0
0,30300,153240.0,10.0,0,0,173.0,0,17,0,34.549496477,1,0,0,0,0,1,0,0
0,30300,66747.0,1.0,0,0,95.0,1,6,0,37.582898412,1,0,0,0,1,0,0,0
0,30300,76525.0,14.0,0,0,89.0,5,16,0,34.9372716,1,0,1,0,0,0,0,0
0,30400,78829.0,0.0,0,0,174.0,3,18,0,41.256794683,1,0,0,1,0,0,0,0
0,30400,68120.0,12.0,1,0,99.0,5,15,0,34.020257191,1,0,1,0,0,0,0,0
0,30400,80473.0,0.0,0,0,152.0,2,19,0,37.753876623,1,0,0,1,0,0,0,0
0,30400,103948.0,3.0,0,0,182.0,1,25,0,35.150980788,1,0,0,1,0,0,0,0
0,30500,121758.0,10.0,0,0,79.0,0,34,0,26.521740538,1,0,1,0,0,0,0,0
0,30500,103086.0,3.0,0,0,166.0,2,24,0,37.814089094,1,0,0,1,0,0,0,0
0,30500,148478.0,10.0,0,0,166.0,0,16,0,31.163207005,1,0,0,0,0,1,0,0
0,30500,147531.0,13.0,0,0,229.0,1,40,0,43.12276156,1,0,0,0,1,0,0,0
0,30500,181157.0,2.0,1,0,219.0,1,19,0,40.874698522,1,0,0,0,0,1,0,0
0,30500,65166.0,0.0,0,0,92.0,1,6,0,37.692624384,1,0,0,0,1,0,0,0
0,30500,181129.0,11.0,0,0,189.0,2,28,0,43.168391726,1,0,1,0,0,0,0,0
1,30500,61738.0,20.0,3,5,142.0,0,28,0,45.354788696,1,0,1,0,0,0,0,0
0,30600,71898.0,10.0,0,1,115.0,1,24,0,33.071350275,1,0,0,0,1,0,0,0
0,30600,124426.0,11.0,0,0,81.0,1,34,0,25.942577765,1,0,1,0,0,0,0,0
0,30600,284199.0,7.0,0,1,203.0,0,29,0,15.823900056,1,0,0,0,0,1,0,0
0,30600,78653.0,0.0,0,0,156.0,3,19,0,40.611094331,1,0,0,1,0,0,0,0
0,30700,83295.0,7.0,0,0,289.0,0,15,0,42.21386978,1,0,0,0,1,0,0,0
0,30700,64870.0,1.0,0,0,100.0,1,5,0,36.692324058,1,0,0,0,1,0,0,0
0,30800,176389.0,13.0,0,0,184.0,2,28,0,40.894302088,1,0,1,0,0,0,0,0
0,30800,44735.0,1.0,0,0,66.0,0,7,0,13.783965436,1,0,0,0,1,0,0,0
0,30800,45495.0,28.0,0,0,201.0,0,15,0,42.387985513,1,0,0,0,1,0,0,0
0,30800,293118.0,29.0,0,0,152.0,0,22,0,38.181027322,1,0,0,0,1,0,0,0
1,30800,187129.0,11.0,0,0,477.0,0,0,0,42.362252638,1,0,0,1,0,0,0,0
0,30800,37333.0,30.0,0,0,208.0,0,15,0,41.358171066,1,0,0,0,1,0,0,0
0,30800,175196.0,13.0,0,0,158.0,2,29,0,41.350974526,1,0,1,0,0,0,0,0
0,30800,82038.0,2.0,0,0,165.0,2,19,0,41.239256279,1,0,0,1,0,0,0,0
0,30900,291013.0,12.0,0,1,268.0,1,26,0,26.248190692,1,0,0,0,0,1,0,0
0,30900,301984.0,28.0,0,0,151.0,0,22,0,37.236507841,1,0,0,0,1,0,0,0
1,30900,89235.5,4.0,2,4,172.0,0,13,0,47.795906106,1,0,1,0,0,0,0,0
0,30900,298239.0,27.0,0,1,165.0,0,23,0,39.601452126,1,0,0,0,1,0,0,0
0,31000,188154.0,0.0,0,0,219.0,2,18,0,40.315083491,1,0,0,0,0,1,0,0
1,31000,103535.0,7.0,0,1,117.0,1,31,0,44.065428782,1,0,1,0,0,0,0,0
0,31000,71612.0,10.0,0,0,113.0,1,24,0,31.784456165,1,0,0,0,1,0,0,0
0,31000,167000.0,17.0,0,0,127.0,1,17,1,34.818261819,1,0,0,0,0,1,0,0
1,31000,72000.0,20.0,2,0,127.0,1,14,1,34.818261819,1,0,1,0,0,0,0,0
0,31000,58827.0,0.0,0,0,92.0,0,6,0,36.256968747,1,0,0,0,1,0,0,0
0,31000,103298.0,0.0,0,0,176.0,2,25,0,38.093414639,1,0,0,1,0,0,0,0
0,31100,108864.0,5.0,5,1,120.0,10,21,0,42.826600831,0,1,0,0,1,0,0,0
0,31100,188264.0,1.0,1,0,228.0,2,19,0,38.518644882,1,0,0,0,0,1,0,0
0,31200,46357.0,0.0,0,0,62.0,0,6,0,15.028037471,1,0,0,0,1,0,0,0
0,31200,290923.0,14.0,0,1,261.0,2,26,0,27.057234292,1,0,0,0,0,1,0,0
0,31200,64767.0,0.0,0,0,80.0,0,5,0,35.039075366,1,0,0,0,1,0,0,0
0,31200,176185.0,12.0,0,0,171.0,1,27,0,43.17681901,1,0,1,0,0,0,0,0
0,31200,62847.0,0.0,0,0,100.0,1,6,0,37.394118746,1,0,0,0,1,0,0,0
1,31200,80550.0,21.0,1,0,116.0,0,14,0,35.38186329,1,0,1,0,0,0,0,0
0,31300,76624.0,7.0,0,0,287.0,0,15,0,40.357373902,1,0,0,0,1,0,0,0
0,31300,171916.0,16.0,0,0,140.0,0,16,0,27.689910704,1,0,0,0,0,1,0,0
0,31300,298090.0,28.0,0,0,153.0,0,22,0,40.296770712,1,0,0,0,1,0,0,0
0,31300,144201.0,15.0,0,0,230.0,0,40,0,42.666659574,1,0,0,0,1,0,0,0
0,31400,36082.0,30.0,0,0,205.0,0,15,0,41.979000667,1,0,0,0,1,0,0,0
0,31400,62450.0,1.0,0,0,108.0,1,6,0,38.121275069,1,0,0,0,1,0,0,0
0,31400,76204.0,7.0,0,0,268.0,0,16,0,41.448763305,1,0,0,0,1,0,0,0
1,31500,89235.5,12.0,1,2,111.0,4,20,1,34.818261819,1,0,0,0,1,0,0,0
1,31500,89235.5,2.6,6,1,58.0,0,8,1,34.818261819,0,1,0,0,1,0,0,0
1,31500,35000.0,1.9,2,0,85.0,2,14,1,34.818261819,1,0,0,0,1,0,0,0
1,31500,43040.0,0.0,1,1,98.0,1,11,1,34.818261819,1,0,0,0,1,0,0,0
0,31500,100700.0,4.0,0,0,170.0,1,25,0,36.034644558,1,0,0,1,0,0,0,0
0,31500,58089.0,0.0,0,0,94.0,0,5,0,38.662402273,1,0,0,0,1,0,0,0
0,31500,282839.0,7.0,0,1,213.0,0,29,0,16.626488981,1,0,0,0,0,1,0,0
0,31600,66275.0,1.0,0,0,97.0,1,5,0,35.945205753,1,0,0,0,1,0,0,0
0,31600,44220.0,28.0,0,0,205.0,0,14,0,42.618223461,1,0,0,0,1,0,0,0
0,31700,109678.0,5.0,6,1,117.0,10,21,0,41.512835893,0,1,0,0,1,0,0,0
0,31700,103246.0,3.0,0,0,177.0,1,25,0,35.302774108,1,0,0,1,0,0,0,0
1,31800,97875.0,6.0,0,11,312.0,0,46,1,34.818261819,1,0,1,0,0,0,0,0
0,31800,77481.0,10.0,0,0,123.0,2,24,0,33.634689054,1,0,0,0,1,0,0,0
0,31800,180750.0,14.0,0,0,168.0,2,28,0,42.633437183,1,0,1,0,0,0,0,0
0,31800,114720.0,5.0,6,2,116.0,11,20,0,43.06942356,0,1,0,0,1,0,0,0
0,31800,111237.0,6.0,6,3,114.0,10,20,0,41.456707983,0,1,0,0,1,0,0,0
0,31800,175163.0,12.0,0,0,174.0,2,28,0,40.584811501,1,0,1,0,0,0,0,0
0,31800,74796.0,10.0,0,1,110.0,2,23,0,33.688866161,1,0,0,0,1,0,0,0
0,31800,283022.0,4.0,0,1,209.0,0,29,0,15.734143681,1,0,0,0,0,1,0,0
0,31800,299299.0,29.0,0,0,162.0,0,22,0,38.637023919,1,0,0,0,1,0,0,0
0,31900,82962.0,7.0,0,0,285.0,0,16,0,41.155241247,1,0,0,0,1,0,0,0
0,31900,61388.0,1.0,0,0,102.0,1,5,0,37.816570803,1,0,0,0,1,0,0,0
0,31900,143832.0,15.0,0,0,235.0,1,40,0,43.691524423,1,0,0,0,1,0,0,0
0,31900,47805.0,0.0,0,0,79.0,0,7,0,16.727748096,1,0,0,0,1,0,0,0
0,31900,115509.0,11.0,0,0,79.0,0,34,0,26.521859522,1,0,1,0,0,0,0,0
0,31900,43218.0,29.0,0,0,200.0,0,14,0,42.094179105,1,0,0,0,1,0,0,0
0,32000,85942.0,7.0,0,0,278.0,0,16,0,40.257221713,1,0,0,0,1,0,0,0
1,32000,69965.0,13.0,2,4,113.0,3,27,0,36.021508666,1,0,0,0,0,1,0,0
0,32000,76888.0,9.0,0,1,110.0,2,23,0,32.364212626,1,0,0,0,1,0,0,0
0,32000,36300.0,3.0,0,2,206.0,3,50,1,34.818261819,1,0,1,0,0,0,0,0
1,32000,215000.0,2.5,1,3,165.0,1,40,1,34.818261819,1,0,0,0,0,0,0,1
0,32000,43358.0,1.0,0,0,68.0,0,7,0,13.665797689,1,0,0,0,1,0,0,0
0,32100,176592.0,12.0,0,0,187.0,2,27,0,40.959377082,1,0,1,0,0,0,0,0
0,32100,168783.0,15.0,0,0,122.0,1,17,0,27.902221607,1,0,0,0,0,1,0,0
0,32200,60238.0,0.0,0,0,117.0,1,5,0,37.999081526,1,0,0,0,1,0,0,0
0,32200,171024.0,16.0,0,0,120.0,1,16,0,29.011327721,1,0,0,0,0,1,0,0
0,32200,293790.0,27.0,0,0,158.0,0,23,0,37.065758884,1,0,0,0,1,0,0,0
0,32200,151667.0,11.0,0,0,227.0,0,40,0,40.183098571,1,0,0,0,1,0,0,0
0,32300,45270.0,3.0,0,1,211.0,3,49,0,41.264805515,1,0,1,0,0,0,0,0
0,32300,294372.0,27.0,0,0,150.0,0,22,0,39.072775661,1,0,0,0,1,0,0,0
0,32300,60626.0,0.0,0,0,109.0,1,6,0,36.501086508,1,0,0,0,1,0,0,0
1,32300,221100.0,4.0,0,0,186.0,3,21,1,34.818261819,1,0,1,0,0,0,0,0
0,32300,45557.0,0.0,0,0,69.0,0,7,0,15.778196676,1,0,0,0,1,0,0,0
0,32300,40515.0,0.0,0,0,55.0,0,7,0,15.396876659,1,0,0,0,1,0,0,0
0,32300,174905.0,13.0,0,0,177.0,1,28,0,39.475689602,1,0,1,0,0,0,0,0
0,32300,299720.0,28.0,0,0,170.0,0,23,0,40.251510027,1,0,0,0,1,0,0,0
0,32300,78220.0,8.0,0,0,122.0,0,23,0,31.876262039,1,0,0,0,1,0,0,0
0,32400,106361.0,3.0,0,0,172.0,2,24,0,36.489097213,1,0,0,1,0,0,0,0
1,32400,149500.0,12.0,1,0,88.0,2,38,1,34.818261819,1,0,1,0,0,0,0,0
0,32400,179390.0,13.0,0,0,150.0,1,28,0,43.144345509,1,0,1,0,0,0,0,0
0,32500,169881.0,16.0,0,0,130.0,1,17,0,28.85081359,1,0,0,0,0,1,0,0
0,32500,297294.0,30.0,0,0,151.0,0,22,0,40.59278045,1,0,0,0,1,0,0,0
0,32500,286938.0,15.0,0,1,250.0,2,26,0,25.254771745,1,0,0,0,0,1,0,0
0,32600,40000.0,7.0,0,0,46.0,0,7,1,34.818261819,1,0,1,0,0,0,0,0
0,32600,38583.0,4.0,0,1,226.0,2,49,0,40.222182864,1,0,1,0,0,0,0,0
0,32600,125000.0,30.0,0,0,341.0,0,20,1,34.818261819,1,0,1,0,0,0,0,0
0,32700,38584.0,29.0,0,0,198.0,0,14,0,41.529096268,1,0,0,0,1,0,0,0
0,32700,77819.0,7.0,0,0,294.0,0,15,0,40.237072957,1,0,0,0,1,0,0,0
0,32800,78116.0,9.0,1,2,127.0,3,23,0,33.688056559,1,0,0,0,1,0,0,0
0,32800,43371.0,28.0,0,0,204.0,0,14,0,40.657779937,1,0,0,0,1,0,0,0
0,32800,296728.0,27.0,0,0,156.0,0,23,0,38.05331686,1,0,0,0,1,0,0,0
0,32800,80347.0,9.0,0,0,114.0,1,24,0,32.170019623,1,0,0,0,1,0,0,0
0,32900,293949.0,13.0,0,1,276.0,1,26,0,27.878257844,1,0,0,0,0,1,0,0
1,32900,55657.0,1.0,1,3,210.0,10,15,0,1.909225163,1,0,0,0,1,0,0,0
0,32900,101222.0,2.0,0,0,182.0,2,24,0,35.045596256,1,0,0,1,0,0,0,0
0,32900,66056.0,0.0,0,0,108.0,1,6,0,37.189551645,1,0,0,0,1,0,0,0
0,32900,76154.0,7.0,0,1,129.0,1,23,0,34.857977062,1,0,0,0,1,0,0,0
0,33000,57436.0,0.0,0,0,94.0,0,5,0,37.749933733,1,0,0,0,1,0,0,0
