BAD,LOAN,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self,REASON_HomeImp
0,27500,84470.0,9.0,0,1,140.0,3,29,40.278298303,0.0,1.0,0.0,0.0,0.0,0.0
1,2400,40800.0,12.0,0,0,67.0,2,22,34.749171693,0.0,0.0,0.0,0.0,0.0,1.0
1,25000,220000.0,7.0,0,6,228.0,2,35,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,15700,93180.0,19.0,0,0,263.0,10,24,35.404414526,0.0,0.0,0.0,0.0,0.0,0.0
0,10500,32220.0,7.0,0,0,181.0,1,21,34.345859886,0.0,1.0,0.0,0.0,0.0,0.0
1,20000,166100.0,2.6,0,2,207.0,1,18,34.749171693,0.0,0.0,1.0,0.0,0.0,0.0
0,17800,173360.0,23.0,0,0,79.0,2,21,30.062792323,0.0,0.0,0.0,0.0,0.0,1.0
1,14900,71257.0,3.0,3,2,207.0,1,50,43.762930265,1.0,0.0,0.0,0.0,0.0,0.0
0,12000,114224.0,8.0,0,0,203.0,1,36,41.572971522,0.0,0.0,1.0,0.0,0.0,0.0
0,7000,68389.0,4.0,0,0,80.0,2,19,40.561860543,0.0,1.0,0.0,0.0,0.0,1.0
0,6200,61956.0,2.0,0,0,101.0,0,13,38.675140153,0.0,1.0,0.0,0.0,0.0,1.0
0,21000,173778.0,7.0,0,0,224.0,3,24,40.564750356,1.0,0.0,0.0,0.0,0.0,0.0
0,9300,70551.0,14.0,0,0,138.0,0,19,42.48370297,0.0,0.0,1.0,0.0,0.0,0.0
0,14900,86628.0,7.0,0,0,289.0,0,20,28.275562841,0.0,1.0,0.0,0.0,0.0,1.0
0,14700,88772.0,7.0,0,0,181.0,1,21,24.595377852,0.0,1.0,0.0,0.0,0.0,0.0
0,23400,95770.0,13.0,0,0,128.0,0,13,35.157645613,1.0,0.0,0.0,0.0,0.0,1.0
0,14500,68000.0,0.2,0,0,179.0,0,25,34.749171693,1.0,0.0,0.0,0.0,0.0,0.0
1,25000,88772.0,1.0,0,1,126.0,2,24,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,50800,108486.0,6.0,0,0,205.0,2,36,40.771305003,0.0,0.0,0.0,0.0,1.0,1.0
0,9400,70800.0,5.0,0,0,76.0,3,20,39.403812388,0.0,1.0,0.0,0.0,0.0,1.0
0,7600,40341.0,3.0,0,0,265.0,1,25,43.300105312,0.0,1.0,0.0,0.0,0.0,1.0
0,13000,94355.0,8.0,0,0,214.0,3,28,40.970466815,1.0,0.0,0.0,0.0,0.0,0.0
0,21900,92091.0,5.0,0,0,172.0,1,16,37.800400889,1.0,0.0,0.0,0.0,0.0,0.0
0,27100,74244.0,7.0,1,2,93.0,1,25,27.361339812,0.0,1.0,0.0,0.0,0.0,0.0
0,40600,65109.0,7.0,0,0,314.0,0,19,15.629937413,1.0,0.0,0.0,0.0,0.0,1.0
0,48400,60000.0,5.0,1,1,193.0,1,16,34.749171693,1.0,0.0,0.0,0.0,0.0,0.0
0,16400,88586.0,7.0,0,0,298.0,0,20,29.153372016,0.0,1.0,0.0,0.0,0.0,1.0
0,24600,113245.0,9.0,0,1,123.0,0,19,28.125731087,0.0,0.0,1.0,0.0,0.0,0.0
0,18600,71194.0,7.0,0,0,264.0,0,21,40.246901138,1.0,0.0,0.0,0.0,0.0,0.0
0,19900,23636.0,7.0,0,0,64.0,1,19,40.442378233,0.0,1.0,0.0,0.0,0.0,0.0
1,12500,75393.0,0.75,0,1,113.0,1,16,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,9500,162449.0,10.0,0,0,222.0,0,18,19.551242992,0.0,0.0,1.0,0.0,0.0,1.0
0,11200,87351.0,20.0,0,0,224.0,0,11,26.129627304,0.0,0.0,1.0,0.0,0.0,1.0
0,19800,83146.0,11.0,0,0,85.0,0,10,7.8621936317,0.0,1.0,0.0,0.0,0.0,0.0
0,26800,62711.0,17.0,0,0,175.0,1,22,33.059933638,1.0,0.0,0.0,0.0,0.0,0.0
0,16100,91572.0,3.0,0,0,165.0,0,25,24.920119989,1.0,0.0,0.0,0.0,0.0,0.0
0,13900,40881.0,0.0,0,0,298.0,1,8,25.940710954,0.0,1.0,0.0,0.0,0.0,1.0
0,15400,74451.0,3.0,0,0,134.0,1,8,27.922034782,0.0,0.0,0.0,0.0,0.0,0.0
0,11800,61618.0,0.0,0,0,161.0,0,21,37.129512042,1.0,0.0,0.0,0.0,0.0,0.0
0,19400,103578.0,6.0,0,0,128.0,0,15,31.367627185,0.0,1.0,0.0,0.0,0.0,1.0
0,10400,54040.0,21.0,1,0,232.0,1,18,36.439736731,0.0,0.0,0.0,0.0,0.0,1.0
0,20400,219297.0,12.0,0,0,199.0,0,32,40.784899297,1.0,0.0,0.0,0.0,0.0,0.0
0,24500,35543.0,21.0,0,0,83.0,1,15,29.855633501,0.0,1.0,0.0,0.0,0.0,1.0
1,8600,25000.0,0.0,6,0,65.0,2,27,34.749171693,0.0,1.0,0.0,0.0,0.0,1.0
0,24200,183208.0,1.0,0,0,206.0,0,34,39.656334058,0.0,1.0,0.0,0.0,0.0,0.0
1,5500,48502.0,9.0,0,2,49.0,0,10,33.126483967,0.0,0.0,0.0,0.0,0.0,1.0
0,16600,119493.0,3.0,0,0,277.0,0,33,29.284071859,1.0,0.0,0.0,0.0,0.0,0.0
1,24700,108238.0,0.0,1,0,46.0,6,49,46.996034289,0.0,1.0,0.0,0.0,0.0,0.0
0,16000,77146.0,0.0,0,0,190.0,0,24,31.737034291,1.0,0.0,0.0,0.0,0.0,0.0
0,21500,53300.0,1.0,0,0,320.0,1,25,33.449009861,0.0,1.0,0.0,0.0,0.0,0.0
0,16400,86144.0,2.0,0,0,126.0,1,20,23.698007625,1.0,0.0,0.0,0.0,0.0,0.0
0,10700,96171.0,9.0,0,0,205.0,3,28,41.587201191,1.0,0.0,0.0,0.0,0.0,0.0
0,11700,74500.0,19.0,0,2,379.0,1,11,20.090783327,0.0,0.0,1.0,0.0,0.0,0.0
0,20700,96691.0,7.0,2,0,234.0,1,13,42.62634036,0.0,1.0,0.0,0.0,0.0,0.0
0,8400,121796.0,7.0,0,0,181.0,1,21,41.445623568,0.0,1.0,0.0,0.0,0.0,1.0
0,27400,149305.0,21.0,0,0,195.0,0,13,41.644172047,0.0,0.0,0.0,0.0,0.0,0.0
0,9200,89082.0,3.0,0,0,217.0,0,16,28.749890366,0.0,1.0,0.0,0.0,0.0,0.0
0,15700,127421.0,16.0,0,0,184.0,1,18,41.03530607,0.0,1.0,0.0,0.0,0.0,0.0
0,6900,110046.0,24.0,0,0,111.0,0,11,37.253150854,1.0,0.0,0.0,0.0,0.0,1.0
1,15600,131510.0,2.0,0,2,123.0,1,17,38.588222397,0.0,0.0,0.0,0.0,1.0,0.0
0,8400,78444.0,4.0,0,1,124.0,0,23,26.932707601,0.0,0.0,0.0,0.0,0.0,1.0
0,31800,77481.0,10.0,0,0,123.0,1,24,33.634689054,0.0,1.0,0.0,0.0,0.0,0.0
0,27100,237302.0,27.0,0,0,350.0,2,18,37.420847161,0.0,0.0,1.0,0.0,0.0,1.0
0,10000,76581.0,14.0,0,0,238.0,0,32,42.335573512,1.0,0.0,0.0,0.0,0.0,1.0
1,2000,29800.0,11.0,0,1,123.0,1,9,34.749171693,1.0,0.0,0.0,0.0,0.0,1.0
0,13000,58938.0,7.0,0,0,181.0,1,21,35.809612733,0.0,0.0,0.0,0.0,0.0,0.0
0,28500,83352.0,21.0,0,0,210.0,0,26,37.301764099,0.0,1.0,0.0,0.0,0.0,0.0
0,52700,82670.0,4.0,2,0,253.0,7,14,42.836955133,0.0,1.0,0.0,0.0,0.0,1.0
0,32400,106361.0,3.0,0,0,172.0,2,24,36.489097213,1.0,0.0,0.0,0.0,0.0,0.0
0,12900,102628.0,20.0,0,0,118.0,3,24,28.537354092,0.0,1.0,0.0,0.0,0.0,1.0
1,20000,87300.0,28.0,1,6,232.0,1,21,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,23000,280000.0,7.0,1,5,469.0,1,56,34.749171693,0.0,0.0,1.0,0.0,0.0,1.0
0,14000,48125.0,10.0,0,0,116.0,1,10,34.749171693,0.0,1.0,0.0,0.0,0.0,1.0
0,22900,103855.0,13.0,0,0,150.0,0,27,33.76898573,0.0,0.0,0.0,0.0,0.0,1.0
0,19300,53814.0,17.0,0,0,178.0,1,20,37.134712329,0.0,0.0,1.0,0.0,0.0,0.0
0,9500,88772.0,8.0,0,0,190.0,0,12,37.95298991,0.0,0.0,1.0,0.0,0.0,0.0
0,14900,103297.0,4.0,2,0,83.0,0,20,22.553039619,0.0,1.0,0.0,0.0,0.0,0.0
0,24300,138581.0,9.0,2,0,175.0,4,17,40.348885329,0.0,0.0,0.0,0.0,0.0,0.0
1,29000,201000.0,5.0,4,4,132.0,1,29,34.749171693,0.0,0.0,0.0,0.0,1.0,0.0
0,11900,80963.0,21.0,0,0,239.0,0,10,24.534997192,0.0,0.0,1.0,0.0,0.0,1.0
0,8600,51703.0,7.0,0,0,181.0,1,21,12.10514386,0.0,1.0,0.0,0.0,0.0,0.0
1,11700,85000.0,3.8,3,0,80.0,0,22,34.749171693,0.0,0.0,0.0,0.0,0.0,0.0
0,14100,68577.0,8.0,0,0,238.0,0,17,33.089017513,0.0,1.0,0.0,0.0,0.0,0.0
1,21800,45000.0,20.0,0,0,257.0,1,19,34.749171693,0.0,0.0,1.0,0.0,0.0,0.0
0,7900,75462.0,7.0,0,0,181.0,1,21,23.345021675,0.0,1.0,0.0,0.0,0.0,0.0
0,11500,58336.0,0.0,0,0,173.0,0,20,38.191626025,1.0,0.0,0.0,0.0,0.0,0.0
0,12200,76050.0,1.0,0,0,235.0,0,9,35.113185331,0.0,1.0,0.0,0.0,0.0,0.0
0,24500,281351.0,5.0,1,4,474.0,1,55,31.201174854,0.0,0.0,1.0,0.0,0.0,1.0
0,17100,88969.0,21.0,0,0,226.0,2,41,38.896378177,0.0,1.0,0.0,0.0,0.0,0.0
1,24200,88772.0,4.0,0,0,124.0,0,14,34.749171693,0.0,0.0,1.0,0.0,0.0,0.0
0,20100,79967.0,7.0,0,0,181.0,1,21,38.647727907,0.0,1.0,0.0,0.0,0.0,0.0
0,15900,70467.0,0.0,0,1,285.0,0,10,36.050382369,0.0,1.0,0.0,0.0,0.0,0.0
0,20100,56295.0,3.0,1,3,133.0,1,11,25.792653495,0.0,0.0,0.0,0.0,1.0,1.0
0,18600,40098.0,2.0,0,0,213.0,0,16,40.250033734,1.0,0.0,0.0,0.0,0.0,0.0
0,4800,63102.0,9.0,0,3,160.0,1,30,21.583760121,0.0,0.0,1.0,0.0,0.0,0.0
1,3200,88772.0,20.0,1,2,118.0,0,9,0.5244992154,0.0,0.0,0.0,0.0,0.0,1.0
0,24400,123377.0,2.0,0,0,202.0,1,26,32.903468132,0.0,0.0,0.0,0.0,1.0,0.0
0,5300,49396.0,0.0,0,0,300.0,0,0,12.043670576,0.0,1.0,0.0,0.0,0.0,1.0
0,8700,115527.0,1.0,0,0,222.0,1,37,16.378412953,1.0,0.0,0.0,0.0,0.0,0.0
0,10500,86978.0,22.0,0,0,231.0,0,10,25.753010226,0.0,0.0,1.0,0.0,0.0,1.0
0,5200,36425.0,2.0,0,0,267.0,1,14,23.797401058,0.0,1.0,0.0,0.0,0.0,0.0
0,13500,116848.0,13.0,0,0,175.0,1,18,36.010891518,0.0,0.0,1.0,0.0,0.0,0.0
0,21600,68300.0,11.0,0,2,121.0,0,22,41.138299388,1.0,0.0,0.0,0.0,0.0,0.0
0,31300,76624.0,7.0,0,0,287.0,0,15,40.357373902,0.0,1.0,0.0,0.0,0.0,0.0
0,32800,78116.0,9.0,1,2,127.0,3,23,33.688056559,0.0,1.0,0.0,0.0,0.0,0.0
0,21400,103427.0,6.0,0,0,122.0,0,15,31.614679534,0.0,1.0,0.0,0.0,0.0,1.0
0,7000,31200.0,5.0,0,0,265.0,0,12,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,12100,72731.0,0.0,0,0,300.0,0,0,0.7202950067,0.0,1.0,0.0,0.0,0.0,0.0
0,12000,53079.0,23.0,0,0,260.0,0,20,29.397478217,1.0,0.0,0.0,0.0,0.0,1.0
1,7500,109600.0,4.0,0,1,124.0,1,18,34.749171693,0.0,0.0,0.0,0.0,0.0,0.0
1,8000,68350.0,9.0,0,0,83.0,0,20,34.749171693,0.0,1.0,0.0,0.0,0.0,1.0
1,17000,81180.0,19.0,2,0,135.0,2,28,34.749171693,0.0,0.0,1.0,0.0,0.0,0.0
0,6000,61493.0,23.0,0,0,322.0,1,13,34.749171693,1.0,0.0,0.0,0.0,0.0,1.0
0,47700,154158.0,14.0,0,0,227.0,8,19,41.338124724,0.0,1.0,0.0,0.0,0.0,0.0
0,12700,53511.0,23.0,0,0,137.0,0,22,39.431663733,0.0,1.0,0.0,0.0,0.0,1.0
1,27300,137727.0,3.0,0,0,301.0,3,45,32.560359399,0.0,0.0,0.0,0.0,1.0,0.0
0,28000,118082.0,7.0,0,0,81.0,1,31,38.815438401,0.0,1.0,0.0,0.0,0.0,0.0
1,5000,102700.0,5.0,0,1,59.0,0,16,34.749171693,0.0,0.0,0.0,0.0,0.0,1.0
0,13900,93912.0,5.0,2,0,69.0,0,20,23.916346606,0.0,1.0,0.0,0.0,0.0,0.0
0,25600,212089.0,4.0,0,0,188.0,0,29,40.033218625,0.0,0.0,1.0,0.0,0.0,1.0
0,23100,107589.0,24.0,0,0,314.0,1,43,38.043726208,0.0,0.0,0.0,0.0,0.0,0.0
0,9800,69831.0,2.0,0,0,183.0,2,16,29.713466905,0.0,0.0,0.0,0.0,0.0,0.0
1,17100,69131.0,3.0,0,0,209.0,0,6,38.632967001,0.0,1.0,0.0,0.0,0.0,0.0
0,16200,37433.0,21.0,1,0,207.0,2,16,32.718088027,0.0,0.0,1.0,0.0,0.0,0.0
0,13400,115530.0,13.0,0,1,181.0,1,27,33.900056418,0.0,0.0,1.0,0.0,0.0,1.0
0,14800,98900.0,0.1,0,3,52.0,1,10,34.749171693,0.0,1.0,0.0,0.0,0.0,1.0
1,2800,63100.0,26.0,2,15,146.0,3,45,34.749171693,0.0,0.0,0.0,0.0,1.0,1.0
0,18600,101244.0,0.0,0,0,273.0,2,20,39.808993217,0.0,0.0,1.0,0.0,0.0,0.0
0,8800,39710.0,0.0,0,0,105.0,1,30,38.326728213,1.0,0.0,0.0,0.0,0.0,1.0
1,23000,92000.0,8.0,1,4,69.0,2,27,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,18600,153751.0,4.0,0,0,94.0,0,16,34.892733618,0.0,0.0,1.0,0.0,0.0,1.0
0,10000,51000.0,23.0,0,1,122.0,0,23,34.749171693,0.0,1.0,0.0,0.0,0.0,1.0
0,18500,95000.0,6.0,0,0,71.0,7,24,34.749171693,0.0,0.0,0.0,0.0,0.0,0.0
0,18900,98175.0,14.0,0,0,161.0,0,28,34.749171693,0.0,0.0,0.0,0.0,0.0,1.0
0,13400,118708.0,15.0,0,0,268.0,0,16,36.158718102,1.0,0.0,0.0,0.0,0.0,0.0
0,28000,127551.0,0.0,1,0,197.0,3,37,34.871643115,0.0,0.0,1.0,0.0,0.0,0.0
0,13300,88174.0,3.0,0,0,158.0,1,34,29.79823118,0.0,1.0,0.0,0.0,0.0,0.0
0,14800,43475.0,7.0,0,1,340.0,1,17,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,9000,36133.0,7.0,0,0,181.0,1,21,31.703814722,0.0,1.0,0.0,0.0,0.0,0.0
1,10500,65160.0,1.0,0,0,108.0,8,22,47.079285365,0.0,1.0,0.0,0.0,0.0,0.0
0,10700,47842.0,12.0,1,1,145.0,7,28,36.784582009,0.0,1.0,0.0,0.0,0.0,0.0
0,34700,131993.0,27.0,0,0,327.0,0,19,41.212640823,0.0,0.0,0.0,0.0,0.0,0.0
1,36100,324987.0,4.0,0,0,152.0,0,25,21.862938911,0.0,0.0,1.0,0.0,0.0,1.0
1,30300,52545.0,1.0,1,3,188.0,10,15,2.5943644469,0.0,1.0,0.0,0.0,0.0,0.0
0,6300,57779.0,7.0,0,0,64.0,1,16,33.111829109,0.0,1.0,0.0,0.0,0.0,0.0
1,8400,49000.0,12.6,0,3,41.0,2,18,34.749171693,0.0,0.0,0.0,0.0,0.0,1.0
0,20500,100505.0,7.0,0,0,87.0,7,23,38.495065962,0.0,0.0,0.0,0.0,0.0,0.0
0,48900,102771.0,8.0,0,0,192.0,3,35,41.218714523,0.0,0.0,0.0,0.0,1.0,1.0
0,22900,174684.0,24.0,1,4,330.0,1,28,32.361627061,0.0,0.0,0.0,0.0,0.0,0.0
0,11900,143915.0,15.0,0,1,186.0,0,32,28.977738657,0.0,0.0,1.0,0.0,0.0,0.0
1,28600,167157.0,19.0,0,2,239.0,0,26,31.012748928,0.0,0.0,1.0,0.0,0.0,0.0
0,8100,97823.0,3.0,0,0,118.0,0,25,32.716777591,0.0,0.0,1.0,0.0,0.0,0.0
0,16000,128200.0,10.0,0,0,366.0,1,10,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
1,7500,88772.0,21.0,0,0,159.0,1,21,34.749171693,0.0,1.0,0.0,0.0,0.0,1.0
0,24300,137241.0,7.0,0,0,200.0,0,20,27.471559692,0.0,0.0,1.0,0.0,0.0,0.0
1,25000,108620.0,20.0,0,0,101.0,0,4,34.749171693,0.0,0.0,0.0,0.0,1.0,0.0
0,14500,78444.0,7.0,0,0,181.0,1,21,24.539945806,0.0,1.0,0.0,0.0,0.0,0.0
1,9900,120186.0,7.0,0,0,176.0,3,30,53.178911112,0.0,1.0,0.0,0.0,0.0,0.0
0,13100,86743.0,10.0,0,0,175.0,0,11,39.784408257,0.0,0.0,1.0,0.0,0.0,0.0
0,12900,110955.0,9.0,0,0,147.0,0,12,37.085986081,1.0,0.0,0.0,0.0,0.0,0.0
0,11100,61406.0,31.0,0,0,239.0,0,19,20.961272939,0.0,1.0,0.0,0.0,0.0,0.0
0,15000,134347.0,14.0,0,0,306.0,0,18,29.653563484,0.0,0.0,1.0,0.0,0.0,0.0
0,31900,115509.0,11.0,0,0,79.0,0,34,26.521859522,0.0,0.0,0.0,0.0,0.0,0.0
1,16100,77400.0,3.0,2,2,214.0,1,51,44.21676389,1.0,0.0,0.0,0.0,0.0,0.0
0,53700,63995.0,12.0,0,1,93.0,2,26,40.101623422,1.0,0.0,0.0,0.0,0.0,0.0
0,21600,147378.0,7.0,0,0,181.0,1,21,39.137644634,0.0,1.0,0.0,0.0,0.0,1.0
0,25400,45369.0,7.0,0,0,87.0,2,12,27.529497704,0.0,1.0,0.0,0.0,0.0,0.0
1,3700,21144.0,5.0,0,0,130.0,1,9,26.634347518,0.0,1.0,0.0,0.0,0.0,1.0
0,13100,65933.0,0.0,0,0,300.0,0,0,3.657370718,0.0,1.0,0.0,0.0,0.0,0.0
0,14500,89458.0,4.0,0,0,25.0,1,4,39.103725167,0.0,1.0,0.0,0.0,0.0,0.0
0,13700,66612.0,22.0,0,0,232.0,2,29,26.702473442,1.0,0.0,0.0,0.0,0.0,0.0
1,14500,88772.0,25.0,0,2,385.0,0,71,34.749171693,0.0,0.0,1.0,0.0,0.0,0.0
0,21600,147792.0,23.0,0,0,157.0,0,25,40.190636075,0.0,0.0,1.0,0.0,0.0,0.0
0,32200,151667.0,11.0,0,0,227.0,0,40,40.183098571,0.0,1.0,0.0,0.0,0.0,0.0
0,23800,186176.0,10.0,0,0,363.0,1,16,30.27099531,0.0,1.0,0.0,0.0,0.0,0.0
0,25100,42517.0,28.0,0,0,313.0,2,12,31.295069566,0.0,1.0,0.0,0.0,0.0,0.0
0,15000,107207.0,19.0,0,0,124.0,4,23,28.558183481,0.0,1.0,0.0,0.0,0.0,1.0
0,13800,80748.0,8.0,0,0,136.0,0,35,27.194107012,0.0,0.0,0.0,1.0,0.0,0.0
1,9500,68759.0,9.0,0,0,89.0,0,19,31.353906936,0.0,1.0,0.0,0.0,0.0,1.0
0,10600,84576.0,0.0,0,0,174.0,3,35,28.971803768,0.0,1.0,0.0,0.0,0.0,0.0
0,22600,101786.0,17.0,0,0,622.0,1,24,21.686668612,0.0,0.0,1.0,0.0,0.0,1.0
0,8400,117799.0,9.0,0,1,420.0,1,49,39.633190088,0.0,1.0,0.0,0.0,0.0,1.0
0,13900,101401.0,0.0,0,0,146.0,0,22,40.114411439,0.0,1.0,0.0,0.0,0.0,0.0
0,15400,113696.0,4.0,0,0,266.0,1,34,26.750403963,1.0,0.0,0.0,0.0,0.0,0.0
1,14700,69136.0,14.0,0,0,170.0,0,18,35.635393849,0.0,1.0,0.0,0.0,0.0,0.0
1,11600,60000.0,10.0,0,1,304.0,3,27,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,23100,63916.0,5.0,0,0,183.0,1,26,35.583789235,1.0,0.0,0.0,0.0,0.0,0.0
0,6100,62500.0,7.0,1,4,111.0,2,11,34.749171693,0.0,0.0,0.0,0.0,0.0,0.0
0,7000,66842.0,4.0,0,0,90.0,3,11,36.30952679,1.0,0.0,0.0,0.0,0.0,0.0
0,19300,116827.0,6.0,0,0,163.0,1,20,20.206032584,0.0,0.0,1.0,0.0,0.0,0.0
0,23000,105405.0,0.0,0,1,230.0,4,23,43.519093321,0.0,0.0,0.0,0.0,0.0,0.0
1,12000,51900.0,0.1,0,0,248.0,1,10,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
1,19300,135000.0,3.0,0,0,98.0,13,14,34.749171693,1.0,0.0,0.0,0.0,0.0,0.0
0,5600,47954.0,7.0,0,0,204.0,0,12,42.397769638,0.0,0.0,0.0,0.0,1.0,1.0
0,14900,97795.0,7.0,0,0,173.0,1,26,41.583529165,1.0,0.0,0.0,0.0,0.0,1.0
0,18200,30198.0,7.0,0,0,90.0,1,19,41.230526879,0.0,1.0,0.0,0.0,0.0,0.0
0,9400,116693.0,0.0,0,0,245.0,0,37,17.176900657,1.0,0.0,0.0,0.0,0.0,0.0
0,6700,68225.0,9.0,0,3,174.0,1,31,23.587013228,0.0,0.0,1.0,0.0,0.0,0.0
0,28300,178918.0,2.0,1,1,114.0,2,39,33.440161627,0.0,0.0,0.0,0.0,0.0,0.0
0,26500,131090.0,0.0,0,0,313.0,0,24,37.830163787,1.0,0.0,0.0,0.0,0.0,0.0
0,12600,93802.0,5.0,0,0,142.0,2,26,40.74903888,0.0,0.0,0.0,0.0,0.0,0.0
1,14000,88772.0,23.0,0,3,110.0,1,15,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,10200,43076.0,9.0,0,0,93.0,0,3,36.845356693,0.0,1.0,0.0,0.0,0.0,1.0
1,8000,113947.0,8.0,0,3,152.0,0,19,26.457524449,0.0,1.0,0.0,0.0,0.0,0.0
0,16600,84627.0,5.0,0,0,115.0,1,20,22.323142605,1.0,0.0,0.0,0.0,0.0,0.0
0,8400,70782.0,4.0,0,0,126.0,0,34,37.622785545,0.0,1.0,0.0,0.0,0.0,1.0
1,13500,108491.0,4.0,0,4,128.0,2,27,34.749171693,0.0,0.0,1.0,0.0,0.0,0.0
0,8000,96000.0,2.0,0,0,73.0,2,24,34.749171693,0.0,0.0,0.0,0.0,0.0,0.0
0,19500,70945.0,7.0,0,0,248.0,0,22,39.755605133,1.0,0.0,0.0,0.0,0.0,0.0
0,12100,34443.0,9.0,0,0,118.0,0,10,21.589836378,0.0,0.0,0.0,0.0,0.0,0.0
0,18300,93564.0,13.0,0,1,274.0,0,23,30.269218177,0.0,1.0,0.0,0.0,0.0,1.0
1,38000,88772.0,3.0,0,4,135.0,2,25,34.749171693,1.0,0.0,0.0,0.0,0.0,0.0
0,26200,241754.0,9.0,0,0,97.0,2,25,40.312697726,0.0,1.0,0.0,0.0,0.0,0.0
0,8400,54314.0,8.0,0,0,211.0,1,22,32.571867291,1.0,0.0,0.0,0.0,0.0,0.0
0,10300,69085.0,7.0,0,0,380.0,0,7,36.739820219,0.0,1.0,0.0,0.0,0.0,1.0
1,5000,34225.0,4.0,0,0,75.0,3,9,34.749171693,0.0,1.0,0.0,0.0,0.0,1.0
0,26000,91413.0,5.0,0,0,231.0,0,19,37.996923331,0.0,1.0,0.0,0.0,0.0,0.0
0,16200,129091.0,5.0,0,0,251.0,3,42,36.692167907,0.0,0.0,0.0,0.0,0.0,0.0
1,9100,92000.0,0.2,0,0,181.0,3,35,34.749171693,0.0,0.0,0.0,1.0,0.0,0.0
1,2000,88772.0,18.0,0,0,181.0,1,21,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,16200,82523.0,4.0,0,0,132.0,1,8,28.172032888,0.0,0.0,0.0,0.0,0.0,0.0
0,20500,185666.0,8.0,0,0,361.0,1,16,33.754318614,0.0,1.0,0.0,0.0,0.0,0.0
0,8600,176581.0,8.0,0,0,213.0,1,19,32.876458514,0.0,1.0,0.0,0.0,0.0,0.0
0,13700,120380.0,13.0,0,0,181.0,1,17,34.315437212,0.0,0.0,1.0,0.0,0.0,0.0
0,32500,286938.0,15.0,0,1,250.0,2,26,25.254771745,0.0,0.0,1.0,0.0,0.0,0.0
0,22100,67208.0,8.0,0,1,60.0,2,18,34.780920331,0.0,1.0,0.0,0.0,0.0,0.0
0,11900,104371.0,1.0,0,0,79.0,1,23,40.02421108,0.0,0.0,0.0,0.0,0.0,0.0
1,14000,42500.0,7.0,0,0,181.0,1,21,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
1,40000,225000.0,5.0,0,0,6.0,8,3,34.749171693,0.0,0.0,0.0,0.0,1.0,1.0
0,12100,75029.0,14.0,0,0,254.0,0,31,43.89784955,1.0,0.0,0.0,0.0,0.0,1.0
0,4000,79050.0,1.8,2,0,279.0,1,6,34.749171693,0.0,1.0,0.0,0.0,0.0,1.0
0,7200,78007.0,8.0,0,0,55.0,1,23,38.640277109,0.0,0.0,1.0,0.0,0.0,0.0
0,11700,110617.0,18.0,0,2,199.0,1,16,38.721259448,0.0,1.0,0.0,0.0,0.0,0.0
0,17700,128416.0,14.0,0,0,170.0,0,17,39.770628448,0.0,1.0,0.0,0.0,0.0,0.0
0,27600,188143.0,1.0,0,1,123.0,1,39,30.474173738,0.0,0.0,0.0,0.0,0.0,0.0
0,6100,87276.0,20.0,0,0,350.0,0,47,28.848276581,0.0,1.0,0.0,0.0,0.0,1.0
0,11900,68211.0,23.0,0,0,235.0,0,28,28.391039297,1.0,0.0,0.0,0.0,0.0,0.0
0,11000,61492.0,3.0,0,1,90.0,0,20,38.255862022,0.0,1.0,0.0,0.0,0.0,0.0
0,15500,93723.0,19.0,0,0,239.0,11,24,35.965898215,0.0,0.0,0.0,0.0,0.0,0.0
0,5100,26715.0,1.0,0,0,259.0,0,14,26.722343337,0.0,1.0,0.0,0.0,0.0,0.0
1,5000,37500.0,7.0,0,3,107.0,10,5,34.749171693,0.0,1.0,0.0,0.0,0.0,1.0
0,23600,175000.0,2.0,0,0,193.0,0,35,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,29500,289260.0,13.0,0,0,264.0,2,25,26.981363085,0.0,0.0,1.0,0.0,0.0,0.0
1,44400,130818.0,9.0,0,0,113.0,0,12,43.680965012,0.0,1.0,0.0,0.0,0.0,1.0
0,21700,234269.0,0.0,0,0,302.0,0,26,37.339520058,0.0,0.0,1.0,0.0,0.0,0.0
0,15100,106343.0,5.0,0,0,81.0,2,13,34.475596781,0.0,1.0,0.0,0.0,0.0,0.0
1,15000,72500.0,10.0,0,0,75.0,2,9,34.749171693,0.0,1.0,0.0,0.0,0.0,0.0
0,28800,168828.0,0.0,0,0,231.0,1,24,35.490305671,0.0,0.0,0.0,0.0,0.0,0.0
