BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,23100,72712.0,185787.0,DebtCon,Other,10.0,0,0,362.0,1,16,31.86715522
1,32000,33148.0,69965.0,DebtCon,ProfExe,13.0,2,4,113.0,3,27,36.021508666
0,10700,147477.0,181050.0,HomeImp,Office,6.0,0,0,190.0,1,55,34.698162391
0,18500,57174.0,91772.0,HomeImp,ProfExe,4.0,0,0,130.0,0,13,28.904478844
0,62900,119903.0,201928.0,DebtCon,ProfExe,9.0,0,0,297.0,1,25,37.636502449
0,20000,81800.0,106600.0,DebtCon,Mgr,24.0,0,1,314.0,1,43,34.749171693
0,6700,55113.0,56486.0,HomeImp,Other,4.0,0,0,84.0,0,17,23.642853829
0,23000,131200.0,163390.0,DebtCon,Other,7.0,1,0,215.0,1,20,34.749171693
0,14000,32000.0,48500.0,DebtCon,ProfExe,4.0,0,0,256.0,1,35,34.749171693
0,18700,118208.0,130216.0,DebtCon,Other,14.0,0,0,191.0,0,17,40.748234633
0,13200,59422.0,88308.0,HomeImp,Other,7.0,0,0,295.0,0,19,29.952554463
0,10600,61513.0,73143.0,DebtCon,ProfExe,2.0,0,0,165.0,2,34,43.204953133
0,19400,71515.0,100771.0,DebtCon,Other,7.0,1,1,223.0,2,13,40.705043705
0,32400,128523.0,179390.0,DebtCon,Mgr,13.0,0,0,150.0,1,28,43.144345509
0,26900,54071.0,85557.0,DebtCon,Office,0.0,0,2,91.0,0,22,34.597191903
0,5100,73882.0,96031.0,DebtCon,Other,0.0,0,0,126.0,1,10,34.446079222
0,8300,67839.0,76502.0,DebtCon,ProfExe,9.0,0,0,59.0,3,24,38.974293529
0,19000,52157.0,157459.0,DebtCon,ProfExe,19.0,0,0,249.0,0,28,21.92019846
0,22600,64799.0,144841.0,DebtCon,Other,7.0,0,0,181.0,1,21,16.382390686
0,6200,64799.0,51732.0,DebtCon,Other,7.0,0,0,181.0,1,21,12.324707091
1,49500,9000.0,55000.0,DebtCon,Other,3.0,0,0,294.0,0,0,34.749171693
0,21600,41105.0,65411.0,DebtCon,Other,25.0,0,0,303.0,3,32,35.247327711
1,15000,74000.0,90000.0,DebtCon,ProfExe,9.0,1,3,137.0,0,27,34.749171693
0,11600,96882.0,118914.0,DebtCon,ProfExe,13.0,0,0,176.0,2,17,34.757740199
0,33600,87451.0,131949.0,DebtCon,Mgr,30.0,0,0,342.0,0,20,40.892388427
1,13700,46000.0,81000.0,DebtCon,ProfExe,1.5,0,1,102.0,0,25,34.749171693
0,15900,38514.0,50309.0,DebtCon,Other,6.0,1,0,102.0,1,16,38.877808385
1,9200,64900.0,78000.0,DebtCon,Mgr,10.0,0,0,123.0,2,24,34.749171693
0,16100,76981.0,106014.0,DebtCon,ProfExe,0.0,0,0,269.0,1,21,39.799112283
0,8000,63700.0,79754.0,DebtCon,Other,3.8,0,0,208.0,0,16,34.749171693
0,26400,134642.0,182719.0,DebtCon,Mgr,0.0,0,1,122.0,1,39,32.698800459
0,12600,85335.0,97094.0,DebtCon,Other,2.0,0,0,116.0,1,32,40.845246192
0,10100,137299.0,200339.0,DebtCon,ProfExe,0.0,0,0,66.0,2,23,35.2377013
1,17000,74910.0,112375.0,DebtCon,Office,41.0,0,0,95.0,3,28,34.749171693
0,25000,95651.0,148280.0,DebtCon,ProfExe,21.0,1,0,155.0,0,24,42.695331274
0,12900,87270.0,97929.0,HomeImp,ProfExe,0.0,0,0,65.0,1,20,34.696365542
0,15200,47453.0,73068.0,DebtCon,ProfExe,20.0,0,0,197.0,0,16,22.383856558
0,16000,32918.0,52482.0,DebtCon,ProfExe,3.0,0,0,260.0,0,34,40.347343998
0,12500,64799.0,88772.0,DebtCon,Other,7.0,0,0,181.0,1,21,27.352644226
0,21100,61427.0,83722.0,DebtCon,Other,19.0,0,0,221.0,0,21,32.72762776
0,42200,21427.0,61457.0,DebtCon,Other,19.0,0,0,183.0,1,30,39.864738809
0,15200,77636.0,95682.0,DebtCon,ProfExe,10.0,1,1,336.0,2,41,37.982543748
0,15300,65298.0,94301.0,DebtCon,Office,1.0,0,0,150.0,4,19,31.35764214
0,6100,68743.0,65321.0,HomeImp,Sales,3.0,1,0,153.0,0,22,40.15052706
1,9400,52024.0,89107.0,HomeImp,Office,0.0,1,0,149.0,3,26,36.080031774
0,19200,73339.0,95426.0,DebtCon,Office,1.0,0,0,170.0,4,19,33.299295759
0,7500,49100.0,85650.0,HomeImp,Other,18.0,0,0,178.0,0,29,34.749171693
0,23000,48191.0,65080.0,DebtCon,Other,26.0,0,0,303.0,2,32,33.870695551
0,9700,98232.0,117321.0,DebtCon,Other,19.0,0,2,194.0,2,15,36.95089224
1,20300,77325.0,133075.0,DebtCon,Office,19.0,1,0,166.0,4,21,40.736021938
1,25000,47032.0,75957.0,DebtCon,Other,9.0,0,7,259.0,3,22,40.787975749
0,34100,241931.0,36486.0,DebtCon,Mgr,1.0,0,2,196.0,3,50,42.458581788
1,5000,68000.0,75616.0,DebtCon,ProfExe,0.1,0,0,132.0,0,30,34.749171693
0,15800,51281.0,144202.0,DebtCon,Other,1.0,0,0,286.0,4,43,41.538051097
0,19100,48730.0,115967.0,DebtCon,ProfExe,15.0,0,0,265.0,0,19,25.40820478
1,11000,49000.0,68000.0,HomeImp,Other,2.0,2,3,9.0,3,15,34.749171693
0,11000,50178.0,64427.0,DebtCon,Other,5.0,0,0,68.0,1,11,28.689928357
0,10900,25061.0,35792.0,DebtCon,Other,3.0,0,0,181.0,1,21,37.10471224
0,25300,64799.0,33975.0,HomeImp,Other,23.0,0,0,79.0,2,14,27.179225539
0,12000,64000.0,80000.0,DebtCon,Other,2.0,0,0,240.0,3,26,34.749171693
1,25000,68000.0,88772.0,DebtCon,Other,8.0,0,1,135.0,3,33,34.749171693
0,9500,21900.0,35250.0,HomeImp,Mgr,16.0,0,0,60.0,1,10,34.749171693
0,25600,77123.0,103014.0,DebtCon,Mgr,1.0,0,0,232.0,3,24,43.671281432
0,14600,58229.0,74027.0,DebtCon,Other,2.0,0,0,229.0,0,9,34.124242283
0,20800,29503.0,54923.0,DebtCon,Other,7.0,0,0,215.0,0,12,38.732132169
0,44900,95410.0,157649.0,DebtCon,Other,16.0,0,1,216.0,4,31,40.483515251
0,18500,102472.0,115719.0,DebtCon,ProfExe,0.0,0,0,120.0,0,30,34.243440963
0,8200,80989.0,105080.0,DebtCon,Mgr,1.0,0,0,81.0,1,24,38.4757705
0,15300,59083.0,96073.0,DebtCon,ProfExe,8.0,0,0,194.0,0,19,20.487979653
0,13900,155486.0,178789.0,DebtCon,ProfExe,7.0,1,1,192.0,4,26,41.176711827
0,28200,148772.0,186023.0,HomeImp,Self,3.0,0,0,204.0,1,17,43.304658069
0,26800,124199.0,166404.0,DebtCon,Mgr,1.0,0,0,244.0,2,23,34.509656884
0,81200,18834.0,108355.0,HomeImp,Other,28.0,0,0,139.0,0,14,34.042153174
0,6300,64799.0,72890.0,HomeImp,Office,1.0,0,0,41.0,0,3,39.198068218
0,20900,60553.0,91364.0,DebtCon,Office,1.0,0,0,76.0,0,22,37.411200653
0,30100,228006.0,285921.0,DebtCon,ProfExe,15.0,0,0,251.0,2,25,27.813291406
1,20000,143000.0,185625.0,DebtCon,Office,1.5,2,3,73.0,2,11,34.749171693
1,18700,66003.0,82410.0,DebtCon,Mgr,0.0,1,0,86.0,1,23,51.517385302
0,20000,64799.0,128042.0,HomeImp,Other,0.0,0,0,315.0,3,21,34.749171693
0,9600,45158.0,55455.0,DebtCon,Other,15.0,0,0,83.0,0,12,30.931517996
0,13000,72931.0,96803.0,DebtCon,Other,6.0,0,0,209.0,2,18,41.052235012
0,4300,72021.0,80027.0,HomeImp,Other,2.0,2,0,264.0,0,5,36.432093937
0,10800,11950.0,46780.0,HomeImp,Office,24.0,0,0,269.0,0,20,34.749171693
0,23900,236803.0,267036.0,HomeImp,Self,7.0,0,0,252.0,1,50,38.074090593
1,24800,76220.0,102087.0,HomeImp,Mgr,6.0,0,1,127.0,0,32,48.569574037
1,13000,47000.0,60000.0,HomeImp,Self,1.0,0,0,176.0,3,12,34.749171693
1,6800,64799.0,27410.0,HomeImp,Mgr,6.0,1,0,2.0,1,5,34.749171693
0,14200,84718.0,103804.0,HomeImp,Other,21.0,0,0,124.0,4,23,30.635348147
0,19800,51454.0,68073.0,HomeImp,Office,1.0,0,0,131.0,0,17,32.304944123
0,10600,136820.0,201820.0,DebtCon,ProfExe,2.0,0,0,68.0,1,22,38.0722099
1,12700,30428.0,47387.0,DebtCon,ProfExe,2.0,0,0,164.0,0,36,38.874158603
0,46100,64799.0,86132.0,HomeImp,Office,10.0,0,0,302.0,0,13,33.914738063
0,23500,64799.0,131203.0,HomeImp,Other,0.0,0,0,319.0,3,21,31.084155792
0,25700,83733.0,116386.0,DebtCon,Office,8.0,0,1,398.0,0,44,41.869893336
0,8100,28187.0,32584.0,DebtCon,Other,0.0,1,0,27.0,10,7,29.287956831
0,25400,69035.0,108365.0,DebtCon,ProfExe,13.0,0,0,281.0,1,33,39.543341495
0,11600,92613.0,108515.0,DebtCon,Other,11.0,0,0,207.0,3,16,39.111039466
1,44000,55604.0,101916.0,DebtCon,Other,3.0,0,1,194.0,2,37,43.338556593
1,5000,6000.0,38575.0,HomeImp,Self,7.0,0,1,335.0,3,42,34.749171693
0,24400,109253.0,158257.0,DebtCon,Mgr,17.0,0,0,194.0,0,25,34.594492544
1,35000,227000.0,316000.0,HomeImp,ProfExe,3.0,0,0,160.0,1,25,34.749171693
1,21100,72000.0,98000.0,DebtCon,Office,6.0,0,2,79.0,4,29,34.749171693
0,23800,64799.0,55669.0,DebtCon,Other,7.0,0,1,308.0,0,18,37.654075235
0,18500,46555.0,69186.0,DebtCon,ProfExe,19.0,0,0,187.0,0,22,38.188143858
0,5700,71556.0,79538.0,HomeImp,Other,2.0,0,0,93.0,0,15,41.21001247
1,18200,55406.0,78682.0,DebtCon,Other,7.0,0,0,123.0,0,39,33.693831299
1,7300,60971.32,77375.0,DebtCon,Other,2.0,0,0,181.0,1,21,34.749171693
0,31900,104092.0,143832.0,DebtCon,Other,15.0,0,0,235.0,1,40,43.691524423
0,9900,79379.0,205346.0,HomeImp,Self,14.0,0,0,20.0,3,7,19.799427915
0,50000,64799.0,78703.0,HomeImp,Self,10.0,0,0,180.0,1,22,34.749171693
0,28000,68000.0,106000.0,HomeImp,Other,6.0,6,2,115.0,11,21,34.749171693
0,13600,18232.0,75898.0,DebtCon,ProfExe,19.0,0,2,399.0,0,12,21.260894854
0,12000,63019.0,74204.0,DebtCon,Office,6.0,0,0,99.0,2,14,24.490438355
0,17300,57358.0,71617.0,DebtCon,Office,0.0,0,0,194.0,0,25,30.53780606
0,16000,74459.0,103255.0,DebtCon,Other,6.0,3,0,73.0,1,21,24.935229965
0,10700,67523.0,85560.0,DebtCon,Sales,5.0,0,0,127.0,0,35,26.001665333
0,12000,94000.0,112125.0,HomeImp,Office,2.0,0,0,143.0,1,22,34.749171693
1,60000,86573.0,159920.0,DebtCon,ProfExe,7.0,0,5,333.0,3,22,34.749171693
0,38200,147457.0,210065.0,HomeImp,ProfExe,3.0,0,0,149.0,0,31,35.89492543
0,23500,147696.0,118200.0,DebtCon,ProfExe,4.0,0,0,104.0,2,34,30.361711413
0,15100,64799.0,65961.0,DebtCon,Other,0.0,0,0,294.0,0,0,1.6035079777
0,7900,40827.0,55757.0,DebtCon,Other,14.0,0,0,88.0,0,11,31.850563903
0,20400,44746.0,63433.0,DebtCon,Office,5.0,0,0,176.0,2,26,36.676878306
0,28300,71973.0,119224.0,DebtCon,Other,4.0,0,0,89.0,2,32,39.98105906
1,14800,64799.0,88772.0,HomeImp,ProfExe,0.0,0,0,181.0,1,21,34.749171693
0,36000,145908.0,190303.0,DebtCon,ProfExe,20.0,0,0,180.0,0,21,38.600764985
0,24400,93411.0,140031.0,HomeImp,ProfExe,6.0,0,0,178.0,0,32,31.027335916
0,8700,51950.0,67475.0,HomeImp,Other,4.5,0,1,246.0,2,16,34.749171693
0,22400,98238.0,135561.0,DebtCon,ProfExe,7.0,0,0,194.0,0,20,29.37360717
0,18200,61554.0,94510.0,DebtCon,Office,2.0,0,0,161.0,0,24,23.896554711
1,10000,64799.0,88772.0,DebtCon,Other,15.0,2,2,109.0,3,31,34.749171693
0,14600,63475.0,89430.0,HomeImp,Other,7.0,0,0,286.0,0,19,28.638062771
1,11000,53700.0,68000.0,DebtCon,Mgr,6.0,0,0,102.0,0,13,34.749171693
1,7400,71576.0,89068.0,DebtCon,Sales,0.0,0,0,95.0,0,17,42.803421995
0,17200,39316.0,66978.0,DebtCon,Other,4.0,0,0,100.0,1,10,26.437084055
0,7900,64799.0,67081.0,HomeImp,Office,1.0,0,0,59.0,0,4,41.077878217
0,33600,79877.0,118554.0,DebtCon,Mgr,9.0,0,0,78.0,1,35,25.012020369
0,11900,34222.0,59948.0,DebtCon,Office,24.0,0,0,228.0,1,29,25.728837383
0,50800,48667.0,63130.0,DebtCon,Office,12.0,0,1,98.0,1,26,40.02592041
0,8000,65000.0,93600.0,DebtCon,Other,16.0,3,1,140.0,4,16,34.749171693
0,21700,93025.0,140438.0,HomeImp,ProfExe,5.0,0,0,166.0,0,32,32.775079361
0,26900,115638.0,145440.0,DebtCon,Office,4.0,0,0,295.0,2,36,43.908645333
0,19200,96401.0,115545.0,DebtCon,ProfExe,7.0,0,0,129.0,1,20,22.187289994
1,12300,11300.0,39000.0,DebtCon,Other,7.0,5,1,170.0,3,21,34.749171693
1,8900,72581.0,90585.0,DebtCon,Office,18.0,1,1,208.0,0,30,34.749171693
0,30800,129062.0,176389.0,DebtCon,Mgr,13.0,0,0,184.0,2,28,40.894302088
0,4000,105164.0,112774.0,HomeImp,Office,1.0,0,0,95.0,0,13,29.390928055
0,7100,54700.0,68500.0,DebtCon,Other,19.0,0,0,155.0,1,12,34.749171693
0,27100,118200.0,159739.0,DebtCon,ProfExe,6.0,0,1,117.0,3,27,34.206008445
0,18400,75491.0,101745.0,DebtCon,ProfExe,0.0,0,0,279.0,1,20,38.750299661
0,16400,62018.0,91832.0,DebtCon,ProfExe,9.0,0,0,202.0,0,19,20.38046421
0,33000,18026.0,57436.0,DebtCon,Other,0.0,0,0,94.0,0,5,37.749933733
1,12800,51800.0,68000.0,HomeImp,ProfExe,6.0,0,0,181.0,1,21,34.749171693
1,4000,74000.0,93000.0,HomeImp,ProfExe,2.6,1,3,187.0,2,9,34.749171693
0,23000,42600.0,69500.0,DebtCon,Other,10.0,0,0,120.0,1,20,34.749171693
0,6000,51000.0,86125.0,HomeImp,ProfExe,6.0,0,0,222.0,2,24,34.749171693
0,20500,64113.0,98322.0,HomeImp,ProfExe,16.0,0,0,634.0,1,23,19.574316261
0,12100,50100.0,66410.0,DebtCon,Other,3.0,0,0,176.0,0,14,28.548603692
0,28800,64799.0,121560.0,DebtCon,Mgr,8.0,1,0,175.0,0,26,31.612038453
0,33000,54821.0,104724.0,DebtCon,Office,1.0,0,0,164.0,1,24,34.391907469
1,7000,18000.0,46520.0,HomeImp,Office,17.0,0,1,183.0,0,23,34.749171693
0,9800,54564.0,62109.0,DebtCon,Mgr,10.0,0,0,124.0,0,19,32.565686372
0,4800,67317.0,97191.0,DebtCon,Mgr,3.0,0,0,137.0,0,23,34.275293777
0,13000,49268.0,72430.0,DebtCon,ProfExe,19.0,0,0,192.0,0,15,23.617104865
1,30200,80951.0,116160.0,DebtCon,ProfExe,19.0,4,0,130.0,0,58,50.352998788
0,11200,93649.0,113833.0,DebtCon,Other,13.0,0,0,205.0,3,16,39.126130259
0,23200,62811.0,99320.0,DebtCon,Office,3.0,0,0,167.0,1,21,36.071271567
0,26900,64799.0,35397.0,DebtCon,Other,7.0,0,1,85.0,1,13,20.837255468
1,9000,32539.0,65440.0,HomeImp,Office,5.0,0,0,181.0,1,21,42.368944329
1,10800,75000.0,87400.0,HomeImp,Other,7.0,1,0,101.0,2,19,34.749171693
0,7300,60973.0,79443.0,HomeImp,Other,14.0,0,0,240.0,1,36,36.727136357
1,7500,63500.0,86125.0,HomeImp,Other,5.0,0,0,136.0,0,8,34.749171693
0,8700,64799.0,32855.0,HomeImp,Other,7.0,0,0,181.0,1,21,35.937902683
0,13900,62968.0,84947.0,DebtCon,Office,13.0,0,0,240.0,3,37,42.236189141
0,19300,148542.0,195791.0,DebtCon,ProfExe,12.0,0,0,110.0,0,23,30.536610591
0,20700,107766.0,146937.0,DebtCon,Office,12.0,0,2,223.0,0,24,42.547274756
0,88900,57264.0,90185.0,DebtCon,Other,16.0,0,0,222.0,0,16,36.112346519
0,9400,61185.0,65302.0,DebtCon,Other,1.0,0,2,117.0,2,18,35.611943876
0,31800,70680.0,114720.0,HomeImp,Other,5.0,6,2,116.0,11,20,43.06942356
0,13400,9698.0,65524.0,HomeImp,Other,9.0,1,0,346.0,1,21,15.761919171
0,14400,61121.0,88844.0,HomeImp,Other,7.0,0,0,296.0,0,20,30.303766952
0,30500,108736.0,147531.0,DebtCon,Other,13.0,0,0,229.0,1,40,43.12276156
0,14700,14275.0,90376.0,HomeImp,Other,14.0,0,1,274.0,0,23,26.84247974
0,5100,72891.0,80691.0,HomeImp,Other,1.0,1,0,274.0,0,6,39.852146515
0,26000,222681.0,286283.0,HomeImp,ProfExe,6.0,1,4,486.0,1,55,33.239355484
0,23600,36438.0,80176.0,DebtCon,ProfExe,10.0,0,0,290.0,0,19,39.929954554
0,6000,64799.0,53190.0,HomeImp,Other,0.0,0,0,294.0,0,0,15.174415003
0,39500,68117.0,117084.0,DebtCon,Mgr,15.0,0,0,198.0,0,21,40.204874501
0,21900,61423.0,103075.0,DebtCon,Office,7.0,1,1,126.0,1,17,37.006766746
1,22000,82000.0,12500.0,DebtCon,ProfExe,3.0,0,0,118.0,6,23,34.749171693
0,42100,21137.0,65676.0,DebtCon,Other,21.0,0,0,194.0,1,31,43.205910577
0,7900,64799.0,31602.0,HomeImp,Office,20.0,0,0,192.0,0,15,35.586051528
0,12800,71531.0,87256.0,HomeImp,Office,26.0,0,0,167.0,1,14,40.376137593
0,15800,71820.0,89739.0,DebtCon,Other,0.0,1,1,123.0,1,25,33.519070443
0,19700,60999.0,89841.0,DebtCon,Office,0.0,0,0,82.0,0,22,36.279990349
0,24200,68477.0,91598.0,DebtCon,Other,16.0,0,0,89.0,0,17,32.523092223
0,9100,59430.0,76897.0,HomeImp,Other,5.0,0,1,246.0,1,16,37.470923376
0,17400,11147.0,166496.0,HomeImp,Mgr,23.0,0,0,73.0,1,19,29.531664151
0,23200,131804.0,171144.0,DebtCon,ProfExe,6.0,0,0,198.0,0,37,19.778851787
0,6900,53776.0,51952.0,HomeImp,Other,5.0,0,0,88.0,0,17,22.286997477
0,23500,65587.0,87101.0,DebtCon,Other,3.0,0,0,83.0,2,30,32.031678369
0,9600,84333.0,201281.0,HomeImp,Self,14.0,0,0,13.0,6,7,17.825630936
0,7400,64799.0,54138.0,HomeImp,Other,1.0,0,0,294.0,0,0,12.219679961
0,13600,7627.0,59173.0,HomeImp,Other,7.0,2,0,363.0,1,22,14.26712754
1,15000,125000.0,177100.0,HomeImp,ProfExe,10.0,3,1,221.0,0,14,34.749171693
0,17700,10847.0,94611.0,HomeImp,Other,14.0,0,1,271.0,0,22,27.283395304
0,13500,63150.0,77787.0,DebtCon,Other,10.0,0,0,259.0,0,27,29.330142054
0,12800,85251.0,114023.0,DebtCon,ProfExe,1.0,1,2,144.0,0,33,31.913272413
0,30800,195221.0,293118.0,DebtCon,Other,29.0,0,0,152.0,0,22,38.181027322
0,6200,45787.0,64854.0,DebtCon,Other,4.0,0,1,63.0,0,16,36.538747338
0,13900,71425.0,81012.0,DebtCon,Other,2.0,0,0,243.0,2,26,32.175036059
0,12700,58293.0,82594.0,DebtCon,Office,13.0,0,0,105.0,0,23,36.700445544
0,26800,213165.0,282068.0,HomeImp,ProfExe,5.0,1,4,477.0,1,55,31.181661193
0,21600,43449.0,68744.0,DebtCon,Office,11.0,0,1,122.0,1,22,40.916477381
0,24700,53925.0,83056.0,DebtCon,Mgr,4.0,0,0,251.0,2,25,34.889241727
0,8400,75912.0,95329.0,DebtCon,Mgr,18.0,0,1,294.0,0,24,38.641804544
1,10000,5200.0,53095.0,HomeImp,Other,5.0,3,3,234.0,3,17,34.749171693
0,15000,122486.0,159000.0,DebtCon,Office,5.0,0,0,137.0,1,21,34.749171693
0,23700,82983.0,106877.0,DebtCon,Other,7.0,0,0,177.0,2,24,40.995208218
1,9700,47000.0,82000.0,HomeImp,Other,7.0,1,2,97.0,1,8,34.749171693
1,13900,77699.0,92587.0,DebtCon,Other,13.0,0,2,135.0,0,36,39.196149463
1,2400,18000.0,88772.0,HomeImp,Mgr,22.0,1,2,122.0,0,10,34.749171693
1,8000,36000.0,115800.0,DebtCon,Other,7.0,0,0,168.0,3,30,34.749171693
0,5100,62702.0,79784.0,HomeImp,Other,2.0,0,0,108.0,0,15,43.290139816
0,21500,18875.0,42500.0,DebtCon,Other,27.0,0,0,304.0,1,13,34.749171693
1,41600,64799.0,44157.0,DebtCon,Other,7.0,0,2,202.0,0,15,34.908631723
0,15000,42720.0,70000.0,DebtCon,Other,1.0,0,2,289.0,1,10,34.749171693
0,20900,30517.0,58756.0,DebtCon,Other,7.0,0,0,222.0,0,12,40.42166884
0,7000,55000.0,63000.0,HomeImp,Other,5.0,0,0,85.0,3,20,34.749171693
0,26900,69446.0,104590.0,DebtCon,ProfExe,11.0,0,0,287.0,1,32,41.499060427
0,20800,56597.0,79582.0,DebtCon,Mgr,9.0,1,0,68.0,3,27,36.06123372
0,12900,50636.0,57838.0,DebtCon,Other,0.0,1,0,188.0,1,13,28.813470941
0,10000,48769.0,65328.0,DebtCon,Office,4.0,0,1,105.0,3,12,39.049359218
0,13200,71775.0,80480.0,DebtCon,Other,0.0,0,0,241.0,3,25,29.267992416
1,24000,35000.0,88772.0,DebtCon,Self,3.0,1,0,178.0,0,16,34.749171693
0,11400,64799.0,44849.0,HomeImp,Mgr,6.0,0,0,163.0,1,9,23.481116639
1,19000,42000.0,64000.0,DebtCon,Mgr,9.0,0,0,30.0,3,8,34.749171693
0,17000,108154.0,134103.0,DebtCon,Other,1.0,0,0,279.0,0,46,39.676976607
0,10800,13365.0,66979.0,HomeImp,Other,9.0,2,1,347.0,1,22,16.48162968
0,50400,53024.0,65024.0,DebtCon,Office,12.0,0,0,103.0,1,25,40.867869732
0,21900,66859.0,104878.0,DebtCon,Office,7.0,1,1,117.0,1,18,38.884826945
0,43900,120527.0,174003.0,DebtCon,Self,13.0,0,0,167.0,0,4,39.289348981
0,27900,113843.0,156282.0,DebtCon,ProfExe,7.0,0,0,110.0,2,27,33.942464847
0,12600,45633.0,77578.0,DebtCon,ProfExe,19.0,0,0,210.0,0,15,23.915614881
0,11000,43614.0,60831.0,DebtCon,Other,3.0,0,2,84.0,0,20,36.673648152
0,9000,81248.0,92503.0,DebtCon,Other,0.0,0,0,121.0,2,10,37.390239889
0,20500,86236.0,138729.0,DebtCon,Other,11.0,0,0,98.0,3,14,38.699441104
0,17500,85183.0,108948.0,HomeImp,ProfExe,4.0,0,0,125.0,1,25,37.103025992
0,10600,56352.0,75277.0,DebtCon,Office,5.0,0,0,98.0,2,15,26.242394307
0,24400,64799.0,28900.0,HomeImp,Other,24.0,0,0,81.0,2,15,34.749171693
0,26000,139904.0,172310.0,DebtCon,Other,6.0,1,0,204.0,0,19,34.83482969
0,25000,64799.0,60685.0,DebtCon,Other,7.0,0,0,312.0,0,19,39.421713903
0,27100,64799.0,31681.0,HomeImp,Other,23.0,0,0,93.0,2,15,29.741908938
0,6700,64799.0,30544.0,DebtCon,Other,2.0,0,0,284.0,0,14,24.120451557
0,15000,95300.0,135700.0,DebtCon,Office,3.0,2,0,116.0,3,16,34.749171693
0,45000,87000.0,151000.0,DebtCon,Other,16.0,0,0,223.0,8,19,34.749171693
0,22400,65502.0,104373.0,HomeImp,Office,14.0,0,0,142.0,0,13,36.221943144
0,12200,27118.0,87982.0,HomeImp,ProfExe,19.0,0,0,232.0,0,11,25.235438798
0,8900,58503.0,74706.0,HomeImp,Other,6.0,0,0,244.0,1,16,36.793237169
0,15300,101000.0,112500.0,DebtCon,Other,1.0,0,0,130.0,2,21,34.749171693
0,12700,64799.0,41396.0,HomeImp,Other,0.0,0,0,303.0,1,8,27.989466591
0,89800,50370.0,91861.0,DebtCon,Other,14.0,0,0,214.0,0,16,34.340882368
0,13800,85805.0,135789.0,DebtCon,ProfExe,15.0,0,0,304.0,0,18,27.869079212
0,33900,231455.0,290039.0,DebtCon,ProfExe,4.0,0,0,223.0,0,30,16.689490797
0,26300,58369.0,88124.0,DebtCon,Other,7.0,0,0,234.0,1,20,37.158294824
0,33000,104422.0,152298.0,DebtCon,Other,15.0,0,0,228.0,0,40,42.281702395
0,23500,132737.0,285749.0,HomeImp,Mgr,4.0,0,0,213.0,0,14,31.236113807
0,21300,66573.0,100519.0,DebtCon,Office,7.0,0,0,99.0,1,18,34.964141026
0,25000,136375.0,236250.0,HomeImp,ProfExe,29.0,0,0,354.0,1,19,34.749171693
0,23600,136607.0,172414.0,DebtCon,Other,6.0,0,0,226.0,0,20,36.976930394
0,23000,48003.0,64720.0,DebtCon,Office,4.0,0,0,161.0,1,26,33.629923296
0,15300,127172.0,156578.0,DebtCon,Mgr,7.0,0,0,213.0,0,19,36.290353532
0,21400,53071.0,104997.0,DebtCon,Office,1.0,0,4,174.0,0,47,37.823173086
0,26000,20119.0,54563.0,DebtCon,Other,24.0,0,0,127.0,0,11,25.623638507
0,6300,49498.0,64296.0,DebtCon,Mgr,6.0,1,4,111.0,1,10,38.577131937
0,17400,25859.0,43684.0,DebtCon,Mgr,16.0,1,0,95.0,1,17,27.107619574
0,40000,362000.0,465000.0,HomeImp,ProfExe,3.0,0,0,313.0,4,15,34.749171693
1,15400,63456.0,96794.0,DebtCon,ProfExe,3.0,0,0,86.0,0,28,37.362645
0,19300,50554.0,76140.0,DebtCon,Mgr,9.0,2,0,78.0,3,27,36.026904369
0,20700,140776.0,183621.0,HomeImp,Mgr,7.0,0,0,315.0,0,17,43.85601978
0,30500,77246.0,121758.0,DebtCon,Mgr,10.0,0,0,79.0,0,34,26.521740538
0,9700,44652.0,63232.0,DebtCon,Other,9.0,0,0,102.0,0,22,37.034875874
0,12700,48139.0,64842.0,DebtCon,Other,0.0,1,0,192.0,2,13,26.54684008
1,5000,81748.0,88772.0,DebtCon,ProfExe,14.0,1,2,144.0,2,17,34.749171693
0,15000,62000.0,94575.0,HomeImp,ProfExe,23.0,0,0,238.0,1,24,34.749171693
0,79900,18363.0,109675.0,HomeImp,Other,27.0,0,1,133.0,0,13,31.642335073
0,28900,109888.0,182229.0,DebtCon,Sales,16.0,0,0,302.0,1,30,33.319061895
0,17200,27230.0,82319.0,HomeImp,Other,7.0,0,0,249.0,1,50,43.756794085
0,10600,37742.0,64334.0,DebtCon,Mgr,7.0,0,0,181.0,1,21,37.541257884
0,12400,16375.0,36672.0,DebtCon,Mgr,8.0,0,0,121.0,0,11,24.089437148
0,20500,169689.0,198931.0,DebtCon,ProfExe,9.0,0,0,259.0,1,37,26.366126268
0,14900,64799.0,44066.0,HomeImp,Other,0.0,0,0,314.0,1,8,27.751942776
0,15400,50121.0,67755.0,DebtCon,Other,3.0,0,0,169.0,0,14,37.560862761
0,14600,82051.0,118505.0,DebtCon,Other,7.0,0,0,181.0,1,21,35.890562469
0,20300,37388.0,55703.0,DebtCon,Other,7.0,0,0,223.0,0,12,39.814736842
0,18600,58992.0,86816.0,DebtCon,Other,4.0,0,0,104.0,0,16,40.956598244
